6.642730487947928490e-23;1.085379048043923438e-05;9.809916733134440553e-06;1.091216247547950857e-05;1.155221806323538887e-05;9.342537174966586861e-06;2.538030814793183950e-06;-9.880895852197098966e-07;2.484104229360708614e-06;-1.818893854306858869e-06;4.355463997403260322e-07;-2.751895146427941201e-06;-5.923552915409012629e-06;1.310769361812971359e-06;-6.265625870665462777e-07;5.264077171428724469e-06;3.767717087281447647e-06;3.922591884223944638e-06;8.531624188562189159e-06;9.030858524684976177e-06;5.370745639518217460e-06;2.241179996275520012e-06;2.291281545829160823e-06;-2.243227784855177975e-06;-5.482529142749888926e-06;-3.447761450517501525e-06;-1.956724385496266108e-07;3.251528965271029001e-06;2.173363013357960569e-06;3.276095613903925538e-06;3.019182371663346162e-06;3.469655545292303441e-06;7.101587661554042489e-06;8.928128939356663721e-06;8.951481749273691957e-06;1.158313558988093071e-05;-2.564795409852119552e-06;1.999793126203079960e-07;1.038617174729504940e-06;8.245323986372597344e-07;2.027442210195229843e-07;-1.369364703702311798e-06;-4.441448539852220545e-06;-1.964863602555649719e-06;-4.976167806755147870e-06;-4.284318421609457584e-06;-3.968974193921598436e-06;-1.706940324214020524e-06;4.379095837590077526e-07;1.954021284554460960e-06;3.089072614838970642e-06;-1.093416103807645550e-06;8.616184096447322646e-07;1.723688678994242529e-06;-5.291062415857504152e-07;-1.416323301174335503e-06;-2.579060421757309188e-06;-1.877106859953571050e-06;-3.615439175086503298e-06;-1.111256884656529453e-06;1.910890025225302206e-06;4.639726172559052214e-06;6.550691379345033771e-06;3.801668945435568759e-06;5.603310375170358062e-06;8.404953619897394552e-06;1.507420249899336973e-05;1.275920118824815210e-05;5.516870607877440860e-06;3.051042733193213294e-06;1.825264046113688272e-06;-1.772010250717627757e-06;3.995206920516487654e-06;9.616185445732746998e-06;1.322633058595194241e-05;1.444885038115682323e-05;1.475047047860251943e-05;1.341498338424486131e-05;4.180398939882153786e-06;7.075970317895140498e-07;1.368058241243991003e-05;9.770985280325798615e-06;1.799007701141642815e-05;1.938499070880476735e-05
-1.085379048043923438e-05;-4.285122315400168104e-23;5.611064117286680112e-07;1.242129083938365542e-05;8.370151884070956244e-06;6.651684560557516332e-06;5.343717676788626991e-06;8.561004187954929815e-07;9.008516230876192929e-06;2.208619069378535157e-06;9.380871391510870480e-06;1.358804356119250106e-06;-1.018391163436335647e-05;-5.828112398077600524e-06;-3.828736577710234892e-06;3.074401281720993640e-06;1.391152583081814660e-06;1.936178747400348718e-06;4.785021343530434852e-06;8.580329758538713365e-06;8.530541603980030816e-06;7.920679659900491993e-06;7.372081304463232208e-06;2.241974602121791343e-06;-5.570136960927351646e-06;-3.915442425084447361e-06;-4.707818262535065228e-07;-1.129591409643360296e-06;-1.012669937585799686e-06;-1.168100065638147166e-07;-1.689507205869593741e-06;-9.278491549084780293e-07;2.896933540285203793e-07;2.930317233492491073e-06;9.158477588291778156e-07;4.272239424230865832e-06;-3.048513435860612836e-06;1.427094219183304449e-06;1.602562333927966274e-06;3.831707510739489215e-07;8.150538580783478493e-07;-7.807615900144215915e-07;-4.488603945889015198e-06;-2.680408095522659592e-06;-4.077678127462397725e-06;-3.371559087800225450e-06;-3.900243476438180413e-06;-2.986278824825475058e-06;-4.016400525719751309e-06;-1.109449031705716409e-07;-4.108204925106289485e-07;-2.547596920583641931e-06;-1.722107497676833303e-06;-1.369740790286662143e-06;-3.007712875438720534e-06;-1.295342175895424263e-06;-3.464492177493319537e-06;-1.274222834867870429e-06;-4.116351215960210787e-06;-1.403624009997281930e-06;-6.047991360997141954e-06;-6.939707043086050979e-07;-5.770450934388746068e-08;-1.258982669398739762e-06;-3.984280970458392332e-07;8.646547543074540506e-07;4.870794470343632450e-06;3.134680086926812654e-06;-4.588827869860959217e-06;-6.416930418522806036e-06;-6.478241180952910330e-06;-5.980003865937712341e-06;-7.796193851250867262e-06;1.508662490814127561e-07;4.909770775586180214e-06;9.054385993080922549e-06;1.046338291072464399e-05;1.316605150080861478e-05;1.183976444879622401e-05;4.935653799742042193e-06;1.713216484813156245e-05;1.470770994172030176e-05;1.740044083865874896e-05;1.829600245556669039e-05
-9.809916733134440553e-06;-5.611064117286680112e-07;9.689093134028812580e-24;1.088864586841974567e-05;8.167990457096089942e-06;7.432096042413098181e-06;8.740719674673996843e-06;4.158278050219872240e-06;1.208540958125738226e-05;3.846926146231765307e-06;1.078420707994364549e-05;2.373603533544982722e-06;-1.049726934740162421e-05;-8.167556981375124702e-06;-7.145167446152107288e-06;1.967100488548995619e-07;-2.636487551881665930e-06;-1.119124806710482549e-06;4.320412574327893488e-06;9.112197873635205243e-06;6.750552763130264421e-06;9.063588280357598437e-06;6.705107852883105197e-06;4.188780959055061895e-06;-5.604476410047830319e-06;-4.865235957690440603e-06;-3.327135120994036050e-07;-3.446870379448583142e-07;2.290716156585277578e-07;1.489957773457576043e-06;4.680797589679998025e-07;1.563761558212274300e-07;1.993935058448159619e-06;2.185695834578798808e-06;2.251070710925245621e-06;3.640529766805089041e-06;-2.267999766419493416e-06;1.031242685115560825e-06;1.694542527327904281e-06;1.197848255935948132e-06;1.305021918515788529e-06;3.947320620485591320e-07;-1.894298904899938688e-06;-1.358970053778154695e-06;-2.104035033261894561e-06;-2.034769844990712464e-06;-1.863435948253569035e-06;-9.772654855931136409e-07;-2.015332786855138340e-06;8.625635077841564000e-07;8.027697360745009712e-07;-4.992736722407205457e-07;2.841959851135134837e-08;3.609505950640066276e-07;-4.422759175104731135e-07;6.338990686493157498e-07;-4.863442993790604555e-07;4.203110454827031277e-07;-1.158795839316818348e-06;-1.881834159247969857e-07;-3.608224950510487390e-06;4.837910688347812800e-07;1.291402726240581523e-07;-7.443306178878863093e-08;1.895291881594431821e-08;-7.577104928301358953e-08;2.372535686254663218e-06;6.725811313270197055e-07;-3.590090127539192818e-06;-5.438062389847632980e-06;-4.077488139773489938e-06;-3.642911702040473545e-06;-6.048125246089556848e-06;-6.876169836923777279e-07;2.244896830615906488e-06;4.969240365706956138e-06;5.958916725339064142e-06;8.801417989769137314e-06;1.092954769172390614e-05;8.002239963895444724e-06;1.496803623304645650e-05;1.577104092678784978e-05;1.435988903685366265e-05;1.525267084864314345e-05
-1.091216247547950857e-05;-1.242129083938365542e-05;-1.088864586841974567e-05;3.342322612969944344e-23;-5.119876582411269079e-06;-3.745887493488351604e-06;3.915303055569588349e-06;5.331347448738801888e-06;9.023670237915214893e-06;9.472534629880924095e-06;1.275767299370245334e-05;1.097738290626142969e-05;-4.310399749027817509e-06;-8.380523510254690530e-06;-4.580929504630853125e-06;-3.869880782145609998e-06;-4.146014925037076774e-06;-3.260183873016490866e-06;-2.974723022404799959e-06;1.104060717787610259e-06;2.387173554148393167e-06;7.910140830119815315e-06;4.992073604817045007e-06;6.947705381873485284e-06;1.495166107687499242e-06;3.729584973278601692e-08;2.095761319323748580e-06;-1.924937668380445525e-06;9.623746256227763451e-08;6.431082405480059260e-07;-1.060212722465046092e-06;4.214196407141041249e-08;1.584769152301268937e-07;1.391460013995357351e-06;-1.388344709837191469e-06;-2.039753150812448621e-06;3.054524908869153081e-06;3.901265572401507458e-06;3.620906885881595934e-06;9.886493362421512369e-07;2.170060105438425737e-06;1.700358579195703198e-06;-1.067370685435769234e-06;-9.786034007547869167e-07;-8.901048155488249985e-07;-9.158328879990795497e-07;-1.826949059056308010e-06;-2.160547654299369575e-06;8.014478477775723200e-07;2.612471037641895381e-06;1.506041028554999097e-06;-4.210744902448372356e-07;-1.261408063436421688e-07;1.544181446426887564e-07;-1.220329974264559181e-06;-7.595293431754617085e-08;-2.190140484344976937e-06;-4.802518084076553281e-07;-2.692108462003695621e-06;-1.454130314823710569e-06;-3.395085759083575488e-06;1.794033612958285489e-06;9.646045823724483740e-07;1.956129427401752723e-06;2.601780618226630455e-06;1.301703476749211520e-06;-9.218540352803416858e-07;-4.786029336514443034e-06;-3.519827859994803459e-06;-8.115957076759225730e-06;-3.948120600261045097e-06;-5.209846998586208730e-06;-1.006952695252679122e-05;-6.037849182725584439e-06;-8.342710406639848293e-06;3.517527634425155158e-08;-1.815248200396074023e-06;2.568332392831000643e-07;1.250742130962177470e-05;1.346030532821604376e-05;1.094004460912655838e-05;1.472581212033018152e-05;8.015032002931607666e-06;8.010202007362088965e-06
-1.155221806323538887e-05;-8.370151884070956244e-06;-8.167990457096089942e-06;5.119876582411269079e-06;-5.867101744400449506e-25;8.558376787111861608e-08;6.666401028040531534e-06;6.580232823123236800e-06;1.251593130481121610e-05;8.849716935915085555e-06;1.411664686890561867e-05;8.003603488165845519e-06;-7.334360297323890050e-06;-1.006990968656607690e-05;-5.968674339061285699e-06;-3.807545933135614252e-06;-4.498704008365087238e-06;-2.028792497806891370e-06;8.069717844466569823e-07;5.152869126597593877e-06;4.869024782459714210e-06;1.011622720060060926e-05;6.146524998880188129e-06;6.811775557543919564e-06;-1.117758566025543295e-06;-9.518867991855469258e-07;2.267276963440462061e-06;2.312491140491337326e-07;1.626120477503237139e-06;2.046442276653571096e-06;1.260139247554135970e-07;6.314454244707404333e-09;1.247790833318923610e-06;9.566741916681594531e-07;3.900972572793268837e-07;-4.239365649640501780e-07;1.130823033962401642e-06;3.062870328817399792e-06;2.952107931860327283e-06;1.526609190710469011e-06;2.047602482994481050e-06;1.399889354223781509e-06;-9.475206118050922663e-07;-1.055711137744002153e-06;-9.445676169076581407e-07;-9.827285109789456307e-07;-1.133732220373843955e-06;-7.787939190139174158e-07;2.639441038646364896e-07;2.234113628989085260e-06;1.776377956507761867e-06;4.332778896672536764e-08;4.242456004500486466e-07;6.874417976081527954e-07;-6.629426995354678943e-07;6.215598019089627897e-07;-8.534816672056085149e-07;5.525324917927559446e-07;-1.259578366935739593e-06;-3.777960690774758165e-07;-2.541963447942125991e-06;2.310643191896043999e-06;1.779499526599096498e-06;1.635034871317785147e-06;2.251080693804526383e-06;8.718854292183038389e-07;-1.414381262818314469e-06;-4.435715982563291628e-06;-4.112841768010136161e-06;-7.467232932153834608e-06;-4.079765690157383108e-06;-4.344584857334325069e-06;-8.314495422293233796e-06;-2.949019029343766996e-06;-3.656940567015184303e-06;1.619394871938223705e-06;1.333155922598585463e-06;3.929091555639351655e-06;1.248936350226709000e-05;1.175501661982314274e-05;1.184152236613028306e-05;1.499900256883228598e-05;9.011362929172602780e-06;9.042224749637519667e-06
-9.342537174966586861e-06;-6.651684560557516332e-06;-7.432096042413098181e-06;3.745887493488351604e-06;-8.558376787111861608e-08;4.006193875159754145e-23;7.381323410577738262e-06;8.531964204300393424e-06;1.219114239939869863e-05;8.461491426342501404e-06;1.235761288849525701e-05;7.187765569268722011e-06;-7.201101782925679401e-06;-1.068323218637107256e-05;-7.532543486966108703e-06;-6.025768954713466660e-06;-6.905541944419705565e-06;-3.624457329279880746e-06;7.701884796764202671e-07;5.042683038881658493e-06;2.590505140529338867e-06;9.093361503916968063e-06;3.963460787200528690e-06;6.973008927138849738e-06;-1.740802781467534182e-06;-1.667861301723968657e-06;1.914683788320430995e-06;1.078113542710878854e-06;2.367601099197645253e-06;2.911292182293733019e-06;1.614928383436392360e-06;1.142230008987573561e-06;2.664777085159890257e-06;1.368463173583582019e-06;1.840149264540471131e-06;9.806590552234472000e-09;7.402036213651705449e-07;2.029907689121057609e-06;2.227185402481482562e-06;1.847787312502112497e-06;1.946513578290541446e-06;1.600332570393284322e-06;4.224031245758123362e-07;3.772277166726886158e-08;3.326943112128497622e-07;-2.240442999404626636e-08;2.338520892479912362e-07;3.937326892567286779e-07;1.331882977360845656e-06;2.175545119249024773e-06;2.347864453108193757e-06;8.128168626567829358e-07;1.220562389527906564e-06;1.664746420292513046e-06;8.885180435761309124e-07;1.710341832097725661e-06;8.286210970282375109e-07;1.658385117899219055e-06;3.945011161653965408e-07;5.423775390732196818e-07;-1.461975105944835551e-07;3.334102988992533107e-06;2.639807626787092280e-06;2.581763315940970184e-06;2.924806473574435312e-06;1.199989282924764344e-06;-1.122315160852466213e-06;-3.159954655134177398e-06;-2.019904114845228154e-06;-4.624377261479496595e-06;-1.611822319227013020e-06;-2.051542673944658862e-06;-5.210132862078858219e-06;-1.513622173833898290e-06;-3.148550788389993887e-06;2.043264290835922990e-07;-2.086829476733888468e-07;1.669466201645192583e-06;9.936073513538116211e-06;1.201603795726807763e-05;9.257177425201031223e-06;1.412909586601200076e-05;6.849673255980578603e-06;7.686750381326596567e-06
-2.538030814793183950e-06;-5.343717676788626991e-06;-8.740719674673996843e-06;-3.915303055569588349e-06;-6.666401028040531534e-06;-7.381323410577738262e-06;1.678140555708096302e-23;8.987395864470390378e-06;4.338341569321370179e-06;8.398899820322077445e-06;5.761416978922346015e-06;8.026640662285012035e-06;-1.117723321269153728e-06;-7.236161357396971062e-06;-4.024179699911276684e-06;-1.016217923127185144e-05;-7.684994189589824720e-06;-3.295871871538884686e-06;-5.119383444899886465e-07;2.193172522736744844e-07;-3.683437621405363876e-06;2.841145371604006638e-06;-3.612366420180989001e-06;4.169735835705525658e-06;1.145447802916909404e-06;1.440832153229743175e-06;2.158089759049030869e-06;3.153440794804583594e-06;3.356894984311570070e-06;2.395409311804780796e-06;1.165750213951429597e-06;1.668904735301060225e-06;3.335834828641389465e-06;2.472837577019230723e-06;3.310727111455666988e-06;3.526303741410633138e-07;1.569532975526363894e-06;5.182040402522645291e-07;1.403639636282522219e-07;1.562590553140800923e-07;4.826279871440764709e-08;1.499243513567951746e-07;7.565991301743692555e-07;1.216428305218887700e-06;7.297035527305285914e-07;1.127611203661588523e-06;3.345803806189236106e-07;3.520616153793730068e-07;3.385079570188613276e-06;1.230967850437362074e-06;2.108589810294807391e-06;3.627738594234301502e-08;5.995549050725860091e-07;1.178273814519977109e-06;6.654131446147055182e-07;1.186112246407720705e-06;8.003560869318384860e-08;1.268568823522084958e-06;4.127091462942844122e-08;6.822345086695809571e-07;4.365066496230692333e-06;4.804322030738607199e-06;5.067012252022342100e-06;3.620812915840607853e-06;4.737197364260973718e-06;3.566185800114043666e-06;4.446855406035153305e-07;-4.346656410069717469e-07;2.142075691077455460e-06;6.091850639633545546e-07;1.877534408707401161e-06;4.211021410234812518e-07;1.141017328626010213e-06;1.985882976184876364e-06;-2.455486463509295243e-06;-1.069766850920182433e-06;-2.492322510443104076e-06;-3.607030220618163246e-06;3.224254028746011864e-06;1.034556243327420245e-05;6.597336796956315224e-07;7.335538389682875983e-06;-4.680375544845081087e-07;1.390628574394644477e-06
9.880895852197098966e-07;-8.561004187954929815e-07;-4.158278050219872240e-06;-5.331347448738801888e-06;-6.580232823123236800e-06;-8.531964204300393424e-06;-8.987395864470390378e-06;-2.332767574132124480e-23;-6.235866587419740302e-06;2.201788124939536087e-06;-3.609199512759534472e-06;2.213828403856107313e-06;8.622199795286994673e-07;-6.182105375687354722e-07;1.221544974783517714e-06;-4.880025937343537329e-06;-1.089823992426070413e-06;7.357343688259565975e-07;-5.764006394682654244e-07;-3.137165542288746281e-06;-3.150691384911640222e-06;-3.303794083075776686e-06;-5.653137944610646939e-06;-3.900728646889096314e-06;-4.046023799518923544e-07;8.917143666188319920e-07;-6.043784002557604162e-07;8.672078661555562070e-07;-7.152855417918422650e-09;-1.069643997983575011e-06;-1.479613861357509925e-06;-3.560520303719096882e-07;-2.811491006716034413e-07;9.824965401990041031e-07;2.540006074846435092e-07;2.648012410124912915e-07;-1.562838052552807435e-06;-2.039364660565729529e-06;-2.532370512421038758e-06;-2.209076760743103836e-06;-2.421362937391853043e-06;-2.294973081480759511e-06;-1.116355199509405853e-06;1.797756558348183620e-07;-1.397253181383108389e-06;-3.072360902530094772e-07;-1.674715541808142040e-06;-1.152793161972356415e-06;-2.493712806796006857e-07;-1.779421757730486193e-06;-6.418614237230537723e-07;-1.662004147831188178e-06;-1.205955492177705063e-06;-7.157964496932574246e-07;-1.093322065283594756e-06;-1.846659845259110092e-06;-1.699325268742721420e-06;-1.215107708921258898e-06;-1.480061167758759916e-06;-3.759166348765043597e-07;1.842760696199570599e-06;1.096179011139381149e-06;2.441213590316771668e-06;9.819926373527811269e-07;1.978137215243532732e-06;2.884069105557626458e-06;3.573663254852316406e-06;4.592506370634792426e-06;3.224301947131294509e-06;3.638064030769502872e-06;1.832950769150339344e-06;1.984263408236566862e-07;2.460744013662824347e-06;3.003223883048223517e-06;1.145782803524426775e-06;9.196346030152149401e-07;-9.303037970838943138e-09;-2.447838728505437661e-06;-3.926116450324120275e-06;-1.025853946448824347e-07;-4.700843715497593980e-06;-1.933339875027634552e-06;-2.655431917964615170e-06;5.639110931916413295e-07
-2.484104229360708614e-06;-9.008516230876192929e-06;-1.208540958125738226e-05;-9.023670237915214893e-06;-1.251593130481121610e-05;-1.219114239939869863e-05;-4.338341569321370179e-06;6.235866587419740302e-06;6.417112904850252221e-23;1.014284904167767466e-05;4.131158117711111206e-06;1.054133111529180082e-05;1.648423172001041803e-06;-5.119202853761239647e-06;-7.381940537946509536e-07;-8.543912337224438976e-06;-4.868617140455031378e-06;-1.929920073314580214e-06;-2.858015333075619743e-06;-3.481946536455719292e-06;-3.481943595399331063e-06;1.944500095267841349e-06;-2.736174721735309138e-06;3.409730646020469968e-06;3.842303601701589212e-06;4.002015116374227795e-06;3.914574924221282124e-06;2.933860457397255492e-06;3.998259176598856997e-06;3.213318483602588165e-06;1.628062940954741186e-06;1.771522427572327708e-06;3.262859431679263285e-06;2.642281387834647654e-06;2.235704461207544272e-06;-8.300646543092588269e-07;3.400776672315936289e-06;1.974490855964362123e-06;7.826637991110578895e-07;3.694769741178708603e-07;7.097072667172538966e-08;-1.465933021993644290e-07;6.591038256393555274e-08;7.203204914527997940e-07;-3.913035788060495483e-07;3.051925696905717180e-07;-5.572523104795432087e-07;2.854620985565578577e-08;4.659274945418600793e-06;2.117304149518670199e-06;2.974670269923715810e-06;-4.678969382192453043e-08;7.925639578890745328e-07;1.559845202068417122e-06;2.421033484427866841e-07;-5.650323174552690507e-08;-9.126980319297064511e-07;2.371432436210749734e-07;-8.658978419774553165e-07;1.635613812880714290e-07;5.322522012848802489e-06;6.742136745331095006e-06;8.116889820722714849e-06;5.748847911286108000e-06;8.034978534736614153e-06;7.443045787985861546e-06;2.569240933908461516e-06;-8.144702459125444362e-07;3.831756005018372001e-06;1.778270005347890890e-08;2.696530481300844362e-06;-7.262463883925208464e-07;5.451976420907827755e-07;2.993929727065995922e-06;-3.870446654599396378e-06;1.025593113241381815e-06;-2.119429821673986716e-06;-5.218790209657028493e-06;1.976145905433755823e-06;9.495755689937207528e-06;-1.105513316720573326e-06;4.675808153193272182e-06;-1.601383302135214222e-06;-4.079259683412985977e-07
1.818893854306858869e-06;-2.208619069378535157e-06;-3.846926146231765307e-06;-9.472534629880924095e-06;-8.849716935915085555e-06;-8.461491426342501404e-06;-8.398899820322077445e-06;-2.201788124939536087e-06;-1.014284904167767466e-05;-1.355113186272060655e-24;-8.116208786041567935e-06;8.826442192225344275e-07;2.101210344055302924e-06;1.106979521383693312e-06;1.319615026824851606e-06;-2.444034592036553637e-06;-3.908974813259823841e-07;-8.458913421528755343e-07;-3.006262418287567855e-06;-5.037849069403707213e-06;-4.584034396940058670e-06;-5.295951735008450562e-06;-4.871437368767992583e-06;-3.015132753570822552e-06;1.198986033803765367e-06;1.072231672630321676e-06;7.143068842867397848e-07;-2.869773470464620907e-07;3.668887063266539047e-07;7.397194682804478293e-07;5.536486599707857220e-07;5.325523721949830827e-07;7.679587312001661723e-07;1.719968085365400700e-06;2.715319846777646829e-07;4.875105916383269695e-07;6.036865958954440676e-07;1.016934712925047336e-07;-5.796784973961445649e-07;-1.472639055379246717e-07;-7.374660970861410028e-07;-1.219771409842549495e-06;-1.129604211287083903e-06;-8.291688636609074735e-08;-1.411517878035016138e-06;-9.318694215531217888e-07;-1.208703396379242910e-06;-1.055411290515296907e-06;1.640355867152873878e-06;2.760457552323627834e-07;1.078854724586955332e-06;-5.457722730559955840e-07;2.019245377287925125e-07;7.004965261950907496e-07;-4.380969473713346797e-08;-1.379616718817660989e-06;-1.047717577687144956e-06;-1.247684222221008341e-06;-1.143414060182747679e-06;-4.807316602976590017e-07;2.887282749873187495e-06;2.754035461043105939e-06;4.039575496486377633e-06;2.728660274466297902e-06;3.963920784165637584e-06;5.040947704600264007e-06;5.492068750163600009e-06;4.881420662586461218e-06;4.854163893695834427e-06;3.760756907312197833e-06;3.258595147377729149e-06;7.498003515359745036e-07;2.512239099559856501e-06;3.133264258215840804e-06;-3.240996580252647434e-07;2.035836254212378332e-06;-3.424225933169533772e-07;-4.433922119264683713e-06;-6.629061042411506086e-06;-1.618392473091810271e-06;-5.160645367084744072e-06;-3.449529083332921543e-06;-2.197646321100252845e-06;2.632146735694021722e-07
